0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.1260719,-0.06420944,-0.07581343,0.0073109413,-0.08839466,0.041182593,-0.2062684,-0.051344,0.028220614,-0.18787026,-0.026508017,-0.11385717,0.023853565,0.36897224,-0.08192305,0.1335188,0.0074172094,0.23624386
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
-0.12629192,-0.0641336,-0.07584469,0.007317222,-0.088317804,0.04114017,-0.20628211,-0.051352777,0.02831214,-0.18789624,-0.026511401,-0.11389056,0.023939442,0.36903846,-0.08192226,0.1335861,0.0073564574,0.23621286
